Event_ID,Event Year,Event Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Alert Criteria
1074,2015-01-01,July,2015-07-13 00:00:00,14:14:00,2015-07-16 00:00:00.000000000,06:00:00,"Ohio, Kentucky",RFC,Severe Weather,480.0,68339,Loss of electric service to more than 50000 customers for 1 hour or more
1075,2015-01-01,July,2015-07-13 00:00:00,19:40:00,2015-07-15 00:00:00.000000000,12:15:00,Virginia,RFC,Severe Weather,Unknown,52739,Loss of electric service to more than 50000 customers for 1 hour or more
1076,2015-01-01,July,2015-07-14 00:00:00,15:29:00,2015-07-15 00:00:00.000000000,11:55:00,Arkansas,SPP,Severe Weather,Unknown,,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident
1077,2015-01-01,July,2015-07-14 00:00:00,20:00:00,2015-07-15 00:00:00.000000000,09:23:00,Alabama,SERC,Severe Weather,366.0,111644,Loss of electric service to more than 50000 customers for 1 hour or more
1078,2015-01-01,July,2015-07-15 00:00:00,02:00:00,2015-07-15 00:00:00.000000000,02:55:00,California,WECC,System Operations,360.0,0,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident
1079,2015-01-01,July,2015-07-16 00:00:00,16:45:00,2015-07-16 00:00:00.000000000,17:48:00,Texas,SPP,System Operations,117.0,17311,Load shedding of 100 Megawatts or more implemented under emergency operational policy
1080,2015-01-01,July,2015-07-18 00:00:00,02:00:00,2015-07-19 00:00:00.000000000,07:00:00,"Henepin and Ramsey County, Minnesota",MRO,Severe Weather,250.0,250000,Loss of electric service to more than 50000 customers for 1 hour or more
1081,2015-01-01,July,2015-07-18 00:00:00,18:26:00,2015-07-18 00:00:00.000000000,21:03:00,California,WECC,System Operations,30.0,70,Electrical System Separation Islanding where part or parts of a power grid remains operational
1082,2015-01-01,July,2015-07-18 00:00:00,19:59:00,2015-07-18 00:00:00.000000000,22:45:00,California,WECC,Severe Weather,160.0,78164,Loss of electric service to more than 50000 customers for 1 hour or more
1083,2015-01-01,July,2015-07-21 00:00:00,12:47:00,2015-07-21 00:00:00.000000000,13:12:00,Washington,WECC,System Operations,200.0,,Load shedding of 100 Megawatts or more implemented under emergency operational policy
1084,2015-01-01,July,2015-07-27 00:00:00,03:52:00,2015-07-27 00:00:00.000000000,04:36:00,California,WECC,System Operations,Unknown,484,Electrical System Separation Islanding where part or parts of a power grid remains operational
1085,2015-01-01,July,2015-07-28 00:00:00,12:05:00,2015-07-28 00:00:00.000000000,12:26:00,Puerto Rico,N/A,System Operations,150.0,,Systemwide voltage reductions of 3 percent or more
1086,2015-01-01,July,2015-07-29 00:00:00,16:45:00,2015-07-29 00:00:00.000000000,21:00:00,New York,NPCC,System Operations,500.0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
1087,2015-01-01,July,2015-07-30 00:00:00,09:50:00,2015-07-30 00:00:00.000000000,19:00:00,Texas,TRE,System Operations,Unknown,,Public appeal to reduce the use of electricity
1088,2015-01-01,July,2015-07-30 00:00:00,13:00:00,,,Tennessee,SERC,Vandalism,0.0,0,Suspected Physical Attack
1089,2015-01-01,July,2015-07-31 00:00:00,10:55:00,,,Washington,WECC,System Operations,9.0,0,Electrical System Separation Islanding where part or parts of a power grid remains operational
1090,2015-01-01,August,2015-08-02 00:00:00,17:45:00,2015-08-04 00:00:00.000000000,03:00:00,Michigan: Emmet County; Grand Traverse County; Leelanau County; Kalkaska County; Benzie County; Manistee County; Wexford County; Missaukee County; Mecosta County; ,RFC,Severe Weather,Unknown,162000,Loss of electric service to more than 50000 customers for 1 hour or more
1091,2015-01-01,August,2015-08-03 00:00:00,00:30:00,2015-08-03 00:00:00.000000000,02:00:00,Illinois,RFC,Severe Weather,Unknown,115000,Loss of electric service to more than 50000 customers for 1 hour or more
1092,2015-01-01,August,2015-08-03 00:00:00,01:00:00,2015-08-05 00:00:00.000000000,00:00:00,Michigan,RFC,Severe Weather,Unknown,72520,Loss of electric service to more than 50000 customers for 1 hour or more
1093,2015-01-01,August,2015-08-03 00:00:00,08:27:00,2015-08-04 00:00:00.000000000,01:18:00,Arizona: New Mexico,WECC,Sabotage,0.0,,Suspected Physical Attack
1094,2015-01-01,August,2015-08-04 00:00:00,07:17:00,2015-08-05 00:00:00.000000000,12:52:00,Massachusetts: Rhode Island:,NPCC,Severe Weather,Unknown,132000,Loss of electric service to more than 50000 customers for 1 hour or more
1095,2015-01-01,August,2015-08-11 00:00:00,19:30:00,2015-08-13 00:00:00.000000000,04:05:00,Texas: Houston;,TRE,Severe Weather,Unknown,100000,Loss of electric service to more than 50000 customers for 1 hour or more
1096,2015-01-01,August,2015-08-13 00:00:00,15:15:00,2015-08-13 00:00:00.000000000,19:00:00,Texas: Williamson County;,TRE,Other,Unknown,,Public appeal to reduce the use of electricity
1097,2015-01-01,August,2015-08-27 00:00:00,21:51:00,2015-08-28 00:00:00.000000000,18:00:00,Puerto Rico,WECC,System Operations,360.0,,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident  Loss of electric service to more than 50000 customers for 1 hour or more
1098,2015-01-01,August,2015-08-29 00:00:00,10:00:00,,,Washington,WECC,Severe Weather,Unknown,500000,Loss of electric service to more than 50000 customers for 1 hour or more
1099,2015-01-01,August,2015-08-29 00:00:00,11:00:00,2015-09-04 00:00:00.000000000,15:00:00,"King County, Skagit County, Whatcom County, Kitsap County, Pierce County, Thurston County, Island County, Washington",WECC,Severe Weather,250.0,250000,Loss of electric service to more than 50000 customers for 1 hour or more
1100,2015-01-01,August,2015-08-29 00:00:00,13:00:00,2015-08-31 00:00:00.000000000,07:00:00,Washington: King County;,WECC,Severe Weather,1200.0,64000,Loss of electric service to more than 50000 customers for 1 hour or more
1101,2015-01-01,September,2015-09-03 00:00:00,02:33:00,2015-09-03 00:00:00.000000000,06:25:00,Michigan,RFC,Severe Weather,Unknown,50114,Loss of electric service to more than 50000 customers for 1 hour or more
1102,2015-01-01,September,2015-09-13 00:00:00,17:56:00,2015-09-13 00:00:00.000000000,20:37:00,New York: Dutchess County;,NPCC,Vandalism,0.0,0,Suspected Physical Attack
1103,2015-01-01,September,2015-09-20 00:00:00,13:12:00,2015-09-20 00:00:00.000000000,13:44:00,California,WECC,System Operations,150.0,,Load shedding of 100 Megawatts or more implemented under emergency operational policy
1104,2015-01-01,September,2015-09-29 00:00:00,15:40:00,2015-09-29 00:00:00.000000000,15:41:00,Oregon,WECC,Vandalism,Unknown,,Suspected Physical Attack
1105,2015-01-01,October,2015-10-13 00:00:00,06:30:00,2015-10-13 00:00:00.000000000,08:30:00,Utah: Emery County;,WECC,Vandalism,0.0,0,Suspected Physical Attack
1106,2015-01-01,October,2015-10-13 00:00:00,10:25:00,2015-10-13 00:00:00.000000000,18:00:00,Texas,TRE,Other,Unknown,,Public appeal to reduce the use of electricity
1107,2015-01-01,October,2015-10-13 00:00:00,16:32:00,2015-10-13 00:00:00.000000000,20:39:00,California,WECC,Other,41788.0,,Public appeal to reduce the use of electricity
1108,2015-01-01,October,2015-10-16 00:00:00,12:25:00,2015-10-16 00:00:00.000000000,12:56:00,Utah ,WECC,Vandalism,0.0,0,Suspected Physical Attack
1109,2015-01-01,October,2015-10-18 00:00:00,07:00:00,2015-10-18 00:00:00.000000000,23:29:00,California: Central Coast area;,WECC,Severe Weather,88.0,55677,Loss of electric service to more than 50000 customers for 1 hour or more
1110,2015-01-01,October,2015-10-23 00:00:00,09:42:00,2015-10-23 00:00:00.000000000,13:26:00,Puerto Rico,N/A,System Operations,500.0,300000,Electrical System Separation Islanding where part or parts of power grid remains operational  Load shedding of 100 Megawatts or more implemented under emergency operational policy  Systemwide voltage reductions of 3 percent of more  Loss of electric service to more than 50000 customers for 1 hour or more
1111,2015-01-01,October,2015-10-28 00:00:00,13:38:00,2015-10-29 00:00:00.000000000,17:00:00,Pennsylvania: Columbia County; Montour County; Northumberland County;,RFC,Other,Unknown,35000,Suspected Physical Attack
1112,2015-01-01,October,2015-10-30 00:00:00,15:00:00,2015-10-30 00:00:00.000000000,16:00:00,Oregon: Josephine County;,WECC,Other,0.0,0,Suspected Physical Attack
1113,2015-01-01,October,2015-10-31 00:00:00,00:45:00,2015-11-01 00:00:00.000000000,16:05:00,Texas: Harris County;,TRE,Severe Weather,Unknown,130252,Loss of electric service to more than 50000 customers for 1 hour or more
1114,2015-01-01,November,2015-11-01 00:00:00,11:53:00,2015-11-01 00:00:00.000000000,12:00:00,Ohio: Hamilton County;,RFC,Vandalism,0.0,0,Suspected Physical Attack
1115,2015-01-01,November,2015-11-02 00:00:00,17:37:00,2015-11-04 00:00:00.000000000,09:00:00,Arkansas: Hot Spring County;,SERC,Sabotage,4.0,0,Suspected Physical Attack
1116,2015-01-01,November,2015-11-10 00:00:00,12:00:00,2015-11-10 00:00:00.000000000,14:00:00,Indiana: Dearborn County;,RFC,Sabotage,0.0,0,Suspected Physical Attack
1117,2015-01-01,November,2015-11-13 00:00:00,11:30:00,2015-11-13 00:00:00.000000000,11:35:00,New York,NPCC,Suspicious Activity ,Unknown,,Suspected Physical Attack
1118,2015-01-01,November,2015-11-17 00:00:00,09:00:00,,,Washington: Snohomish County;,WECC,Severe Weather,900.0,89000,Loss of electric service to more than 50000 customers for 1 hour or more
1119,2015-01-01,November,2015-11-17 00:00:00,10:00:00,,,Washington,WECC,Severe Weather,Unknown,300000,Loss of electric service to more than 50000 customers for 1 hour or more
1120,2015-01-01,November,2015-11-17 00:00:00,13:30:00,,,"Washington: Stevens County, Lincoln County, Adams County, Whitman County, Spokane County; Idaho: Bonner County, Kootenai County, Shoshone County, Benewah County, Idaho County;",WECC,Severe Weather,Unknown,182000,Loss of electric service to more than 50000 customers for 1 hour or more
1121,2015-01-01,November,2015-11-21 00:00:00,20:30:00,2015-11-23 00:00:00.000000000,01:00:00,Michigan,RFC,Severe Weather,Unknown,60000,Loss of electric service to more than 50000 customers for 1 hour or more
1122,2015-01-01,November,2015-11-28 00:00:00,06:00:00,2015-11-30 00:00:00.000000000,13:00:00,Oklahoma,SPP,Severe Weather,Unknown,55609,Loss of electric service to more than 50000 customers for 1 hour or more
1123,2015-01-01,November,2015-11-28 00:00:00,06:00:00,,,Oklahoma,SPP,Severe Weather,Unknown,35000,Loss of electric service to more than 50000 customers for 1 hour or more
1124,2015-01-01,November,2015-11-29 00:00:00,16:48:00,2015-11-29 00:00:00.000000000,18:20:00,Puerto Rico,N/A,System Operations,0.0,0,Systemwide voltage reductions of 3 percent or more
1125,2015-01-01,November,2015-11-30 00:00:00,06:18:00,2015-11-30 00:00:00.000000000,21:18:00,Puerto Rico,N/A,System Operations,100.0,86559,Systemwide voltage reductions of 3 percent or more
1126,2015-01-01,December,2015-12-02 00:00:00,13:03:00,2015-12-03 00:00:00.000000000,12:29:00,Kansas: Thomas County;,SPP,Vandalism,0.0,0,Suspected Physical Attack
1127,2015-01-01,December,2015-12-05 00:00:00,21:00:00,2015-12-05 00:00:00.000000000,22:30:00,Kansas,SPP,Vandalism,0.0,0,Suspected Physical Attack
1128,2015-01-01,December,2015-12-05 00:00:00,19:22:00,2015-12-06 00:00:00.000000000,05:27:00,"New York: Orange County, Sullivan County; Pennsylvania: Pike County;",NPCC,Other,110.0,52476,Loss of electric service to more than 50000 customers for 1 hour or more
1129,2015-01-01,December,2015-12-08 00:00:00,14:00:00,2015-12-08 00:00:00.000000000,14:01:00,Nevada: Clark County;,WECC,Sabotage,0.0,0,Suspected Physical Attack
1130,2015-01-01,December,2015-12-09 00:00:00,04:00:00,2015-12-09 00:00:00.000000000,11:00:00,Washington,WECC,Severe Weather,115.0,76300,Loss of electric service to more than 50000 customers for 1 hour or more
1131,2015-01-01,December,2015-12-10 00:00:00,21:25:00,2015-12-10 00:00:00.000000000,22:30:00,Missouri: New Madrid County;,SERC,System Operations,400.0,1,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident
1132,2015-01-01,December,2015-12-10 00:00:00,17:55:00,2015-12-10 00:00:00.000000000,17:56:00,California: Stanislaus County;,WECC,Vandalism,Unknown,,Suspected Physical Attack
1133,2015-01-01,December,2015-12-10 00:00:00,03:53:00,2015-12-10 00:00:00.000000000,04:08:00,California: Plumas County,WECC,Severe Weather,24.0,9956,Electrical System Separation Islanding where part or parts of a power grid remains operational
1134,2015-01-01,December,2015-12-10 00:00:00,06:01:00,2015-12-10 00:00:00.000000000,07:13:00,California: Northern;,WECC,Severe Weather,29.0,9956,Electrical System Separation Islanding where part or parts of a power grid remains operational
1135,2015-01-01,December,2015-12-24 00:00:00,03:00:00,2015-12-26 00:00:00.000000000,00:00:00,"Michigan: Antrim County, Charlevoix County, Manistee County, Mecosta County, Kalkaska County, Grand Traverse County, Osceola County, Lake County, Newaygo County, Clare County, Isabella County;",RFC,Severe Weather,Unknown,168000,Loss of electric service to more than 50000 customers for 1 hour or more
1136,2015-01-01,December,2015-12-26 00:00:00,19:30:00,,,Texas,TRE,Severe Weather,Unknown,70000,Loss of electric service to more than 50000 customers for 1 hour or more
1137,2015-01-01,December,2015-12-26 00:00:00,18:00:00,2015-12-30 00:00:00.000000000,06:00:00,Texas: Oklahoma:,SPP,Severe Weather,Unknown,116800,Loss of electric service to more than 50000 customers for 1 hour or more
1138,2015-01-01,December,2015-12-27 00:00:00,23:38:00,2015-12-28 00:00:00.000000000,17:00:00,Oklahoma,SPP,Severe Weather,Unknown,54476,Loss of electric service to more than 50000 customers for 1 hour or more
1139,2015-01-01,December,2015-12-27 00:00:00,17:00:00,,,Oklahoma,SPP,Severe Weather,Unknown,50500,Loss of electric service to more than 50000 customers for 1 hour or more
1140,2015-01-01,December,2015-12-29 00:00:00,08:30:00,2015-12-29 00:00:00.000000000,08:31:00,Maine,NPCC,Sabotage,0.0,0,Suspected Physical Attack
1141,2015-01-01,December,2015-12-31 00:00:00,17:00:00,2015-12-31 00:00:00.000000000,21:40:00,Oklahoma: Blaine County;,SPP,Severe Weather,8.0,1500,Public appeal to reduce the use of electricity
1142,2015-01-01,December,2015-12-31 00:00:00,11:00:00,,,Missouri,SERC,Sabotage,0.0,0,Suspected Physical Attack
1001,2016-01-01,January,2016-01-04 00:00:00,05:15:00,2016-01-05 00:00:00.000000000,08:00:00,Wisconsin: Milwaukee County;,MRO,Sabotage,0.0,0,Suspected Physical Attack
1002,2016-01-01,January,2016-01-10 00:00:00,20:46:00,2016-01-11 00:00:00.000000000,05:25:00,Maine: Connecticut: Massachusetts: Vermont: New Hampshire: Rhode Island:,NPCC,Weather,Unknown,59859,Loss of electric service to more than 50000 customers for 1 hour or more
1003,2016-01-01,January,2016-01-11 00:00:00,20:16:00,2016-01-11 00:00:00.000000000,23:00:00,Pennsylvania: Chester County;,RFC,Vandalism,0.0,0,Suspected Physical Attack
1004,2016-01-01,January,2016-01-14 00:00:00,08:27:00,2016-01-14 00:00:00.000000000,12:00:00,Delaware:,RFC,Vandalism,0.0,0,Suspected Physical Attack
1005,2016-01-01,January,2016-01-17 00:00:00,12:00:00,2016-01-17 00:00:00.000000000,13:00:00,Utah: Salt Lake County;,WECC,Sabotage,0.0,0,Suspected Physical Attack
1006,2016-01-01,January,2016-01-22 00:00:00,15:52:00,2016-01-24 00:00:00.000000000,12:30:00,North Carolina: South Carolina:,SERC,Weather,Unknown,150000,Loss of electric service to more than 50000 customers for 1 hour or more
1007,2016-01-01,January,2016-01-23 00:00:00,07:49:00,2016-01-23 00:00:00.000000000,09:05:00,New Jersey:,RFC,Weather,Unknown,50900,Loss of electric service to more than 50000 customers for 1 hour or more
1008,2016-01-01,February,2016-02-05 00:00:00,11:21:00,2016-02-06 00:00:00.000000000,15:48:00,Connecticut: Massachusetts: Rhode Island:,NPCC,Weather,Unknown,115057,Loss of electric service to more than 50000 customers for 1 hour or more
1009,2016-01-01,February,2016-02-07 00:00:00,11:30:00,,,New York: Orange County,NPCC,Cyber Attack,Unknown,,Suspected Cyber Attack
1010,2016-01-01,February,2016-02-07 00:00:00,14:58:00,,,Oregon: Klamath County,WECC,Sabotage,Unknown,,Suspected Physical Attack
1011,2016-01-01,February,2016-02-07 00:00:00,13:21:00,2016-02-07 00:00:00.000000000,13:42:00,Utah: Salt Lake County,WECC,Vandalism,0.0,0,Suspected Physical Attack
1012,2016-01-01,February,2016-02-13 00:00:00,12:44:00,2016-02-13 00:00:00.000000000,16:27:00,California,SERC,Islanding,7.0,4300,Electrical System Separation Islanding where part or parts of a power grid remains operational in an otherwise blacked out area or within the partial failure of an integrated electrical system
1013,2016-01-01,February,2016-02-16 00:00:00,08:35:00,2016-02-16 00:00:00.000000000,17:28:00,"Virginia: Roanoke County, Montgomery County; West Virginia: Kanawha County, Cabell County; Tennessee: Sullivan County;",RFC,Weather,Unknown,52640,Loss of electric service to more than 50000 customers for 1 hour or more
1014,2016-01-01,February,2016-02-19 00:00:00,22:00:00,2016-02-20 00:00:00.000000000,23:13:00,Michigan,RFC,Weather,Unknown,145314,Loss of electric service to more than 50000 customers for 1 hour or more
1015,2016-01-01,February,2016-02-21 00:00:00,15:54:00,2016-02-21 00:00:00.000000000,17:07:00,Oregon: Klamath County,WECC,Sabotage,0.0,0,Suspected Physical Attack
1016,2016-01-01,February,2016-02-24 00:00:00,14:45:00,2016-02-25 00:00:00.000000000,05:00:00,North Carolina: South Carolina,SERC,Weather,400.0,284610,Loss of electric service to more than 50000 customers for 1 hour or more
1017,2016-01-01,February,2016-02-24 00:00:00,09:10:00,2016-02-24 00:00:00.000000000,10:15:00,Delaware,RFC,Vandalism,0.0,0,Suspected Physical Attack
1018,2016-01-01,February,2016-02-25 00:00:00,01:44:00,2016-02-25 00:00:00.000000000,14:45:00,Connecticut: Maine: Massachusetts: Rhode Island: Vermont:,NPCC,Weather,Unknown,114190,Loss of electric service to more than 50000 customers for 1 hour or more
1019,2016-01-01,February,2016-02-26 00:00:00,16:35:00,2016-02-26 00:00:00.000000000,20:22:00,Arizona: Maricopa County,WECC,Sabotage  Operator Actions,2.0,2713,Suspected Physical Attack
1020,2016-01-01,February,2016-02-26 00:00:00,00:01:00,,,California: San Bernardino County,WECC,Fuel Supply Deficiency,0.0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
1021,2016-01-01,March,2016-03-01 00:00:00,13:35:00,,,Idaho: Ada County;,WECC,Vandalism,0.0,0,Suspected Physical Attack
1022,2016-01-01,March,2016-03-01 00:00:00,15:00:00,,,"Washington: King County, Whatcom County, Kitsap County, Skagit County;",WECC,Weather,Unknown,56000,Loss of electric service to more than 50000 customers for 1 hour or more
1023,2016-01-01,March,2016-03-03 00:00:00,11:00:00,2016-04-06 00:00:00.000000000,19:47:00,California: San Bernardino County;,WECC,Fuel Supply Deficiency,0.0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
